ID,Name,Released,Year,Score,RatingCount,Director
125024,Duplicity(2009) ,1,2009,6.1,47286,Tony Gilroy
125133,Stockholm(2018) ,1,2018,6.1,10168,Robert Budreau
125242,The Zero Theorem(2013) ,1,2013,6.1,44959,Terry Gilliam
125351,Driven(2019) ,1,2019,6.1,1588,Glenn Payne
125460,My Two Dads            ,1,,6.1,3075,Danielle Alexandra
125569,The Tailor of Panama(2001) ,1,2001,6.1,27671,John Boorman
125678,Drømmebyggerne(2020) ,1,2020,6.1,304,Kim Hagen Jensen
125787,The Wizard(1989) ,1,1989,6.1,13913,Todd Holland
125896,Summer Holiday(1963) ,1,1963,6.1,1388,Peter Yates
126005,Father of the Bride Part II(1995) ,1,1995,6.1,33998,Charles Shyer
126114,Greenberg(2010) ,1,2010,6.1,35803,Noah Baumbach
126223,She's Funny That Way(2014) ,1,2014,6.1,24123,Peter Bogdanovich
126332,Early Man(2018) ,1,2018,6.1,18999,Nick Park
126441,Open Season(2006) ,1,2006,6.1,85280,Roger Allers
126550,My Little Pony: The Movie(2017) ,1,2017,6.1,5907,Jayson Thiessen
126659,Saved by the Bell: Hawaiian Style(1992) ,1,1992,6.1,2466,Don Barnhart
126768,Our Brand Is Crisis(2015) ,1,2015,6.1,20300,David Gordon Green
126877,Børning 3(2020) ,1,2020,6.1,144,Hallvard Bræin
126986,Extract(2009) ,1,2009,6.1,44489,Mike Judge
127095,30 Minutes or Less(2011) ,1,2011,6.1,92771,Ruben Fleischer
127204,Darling Lili(1970) ,1,1970,6.1,1949,Blake Edwards
127313,A Hologram for the King(2016) ,1,2016,6.1,39863,Tom Tykwer
127422,Street Trash(1987) ,1,1987,6.1,9084,James M. Muro
127531,The Last Right(2019) ,1,2019,6.1,377,Aoife Crehan
127640,Hobo with a Shotgun(2011) ,1,2011,6.1,43715,Jason Eisener
127749,Asylum: Twisted Horror and Fantasy Tales(2020) ,1,2020,6.1,102,Caye Casas
127858,Dick(1999) ,1,1999,6.1,18412,Andrew Fleming
127967,Super Troopers 2(2018) ,1,2018,6.1,23504,Jay Chandrasekhar
128076,Friends with Kids(2011) ,1,2011,6.1,40824,Jennifer Westfeldt
128185,Swing Vote(2008) ,1,2008,6.1,17605,Joshua Michael Stern
128294,Drinking Buddies(2013) ,1,2013,6.1,55666,Joe Swanberg
128403,Heartburn(1986) ,1,1986,6.1,9422,Mike Nichols
128512,The Wild Life(1984) ,1,1984,6.1,2354,Art Linson
128621,Good Kids(2016) ,1,2016,6.1,9224,Chris McCoy
128730,Christmas Land(2015) ,1,2015,6.1,1599,Sam Irvin
128839,10 Years(2011) ,1,2011,6.1,23556,Jamie Linden
128948,The Overnight(2015) ,1,2015,6.1,15843,Patrick Brice
129057,Shall We Dance(2004) ,1,2004,6.1,43135,Peter Chelsom
129166,Bizim Hikaye            ,1,,6.1,1813,Paul Abbott
129275,Choses secrètes(2002) ,1,2002,6.1,4525,Jean-Claude Brisseau
129384,Better Than Chocolate(1999) ,1,1999,6.1,7819,Anne Wheeler
129493,S1m0ne(2002) ,1,2002,6.1,58418,Andrew Niccol
129602,Brainscan(1994) ,1,1994,6.1,10481,John Flynn
129711,Champions            ,1,,6.1,2994,Charlie Grandy
129820,Timmy Failure: Mistakes Were Made(2020) ,1,2020,6.1,1892,Tom McCarthy
129929,Fools Rush In(1997) ,1,1997,6.1,32202,Andy Tennant
130038,Dead Heat(1988) ,1,1988,6.1,6716,Mark Goldblatt
130147,Showdown in Little Tokyo(1991) ,1,1991,6.1,16257,Mark L. Lester
130256,Invisible Sister(2015) ,1,2015,6.1,2435,Paul Hoen
130365,Coastal Elites(2020) ,1,2020,6.1,738,Jay Roach
130474,Dear White People(2014) ,1,2014,6.1,24175,Justin Simien
130583,Useless Humans(2020) ,1,2020,6.1,1448,Stephen Ohl
130692,Royal Hearts(2018) ,1,2018,6.1,1182,James Brolin
130801,The Kid(2000) ,1,2000,6.1,39860,Jon Turteltaub
130910,The Wolf of Snow Hollow(2020) ,1,2020,6.2,4635,Jim Cummings
131019,Dark Shadows(2012) ,1,2012,6.2,244755,Tim Burton
131128,Grimsby(2016) ,1,2016,6.2,91461,Louis Leterrier
131237,Bill & Ted Face the Music(2020) ,1,2020,6.2,22048,Dean Parisot
131346,Halloweentown High(2004) ,1,2004,6.2,6072,Mark A.Z. Dippé
131455,Scary Movie(2000) ,1,2000,6.2,230045,Keenen Ivory Wayans
131564,The Trouble with Maggie Cole            ,1,,6.2,440,Mark Heap
131673,This Is 40(2012) ,1,2012,6.2,126018,Judd Apatow
131782,The Five-Year Engagement(2012) ,1,2012,6.2,92268,Nicholas Stoller
131891,Porky's(1981) ,1,1981,6.2,37579,Bob Clark
132000,Irresistible(2020) ,1,2020,6.2,8088,Jon Stewart
132109,"Sister, Sister            ",1,,6.2,10819,Kim Bass
132218,Spenser Confidential(2020) ,1,2020,6.2,64155,Peter Berg
132327,Night of the Demons(1988) ,1,1988,6.2,13643,Kevin Tenney
132436,Misbehaviour(2020) ,1,2020,6.2,3437,Philippa Lowthorpe
132545,How the Grinch Stole Christmas(2000) ,1,2000,6.2,199899,Ron Howard
132654,Blockers(2018) ,1,2018,6.2,70034,Kay Cannon
132763,Sky High(2005) ,1,2005,6.2,77899,Mike Mitchell
132872,Killer Klowns from Outer Space(1988) ,1,1988,6.2,32833,Stephen Chiodo
132981,13 Going on 30(2004) ,1,2004,6.2,164033,Gary Winick
133090,The Love Witch(2016) ,1,2016,6.2,12361,Anna Biller
133199,House(1985) ,1,1985,6.2,23012,Steve Miner
133308,Happy Death Day 2U(2019) ,1,2019,6.2,54822,Christopher Landon
133417,No Strings Attached(2011) ,1,2011,6.2,211177,Ivan Reitman
133526,Idle Hands(1999) ,1,1999,6.2,39441,Rodman Flender
133635,Villains(2019) ,1,2019,6.2,7198,Dan Berk
133744,Bad Moms(2016) ,1,2016,6.2,111969,Jon Lucas
133853,Men in Black II(2002) ,1,2002,6.2,339503,Barry Sonnenfeld
133962,Miss Congeniality(2000) ,1,2000,6.2,184807,Donald Petrie
134071,Just Friends(2005) ,1,2005,6.2,104960,Roger Kumble
134180,Sweet Home Alabama(2002) ,1,2002,6.2,101248,Andy Tennant
134289,Krampus(2015) ,1,2015,6.2,60828,Michael Dougherty
134398,The New Addams Family            ,1,,6.2,1799,Glenn Taranto
134507,Heartbreakers(2001) ,1,2001,6.2,51145,David Mirkin
134616,Freaky Friday(2003) ,1,2003,6.2,123573,Mark Waters
134725,Johnny English Strikes Again(2018) ,1,2018,6.2,62187,David Kerr
134834,Diary of a Wimpy Kid(2010) ,1,2010,6.2,42123,Thor Freudenthal
134943,Banana Split(2018) ,1,2018,6.2,1978,Benjamin Kasulke
135052,Welcome to Marwen(2018) ,1,2018,6.2,18622,Robert Zemeckis
135161,Splash(1984) ,1,1984,6.2,68266,Ron Howard
135270,Night at the Museum: Secret of the Tomb(2014) ,1,2014,6.2,104662,Shawn Levy
135379,Stuber(2019) ,1,2019,6.2,38969,Michael Dowse
135488,In Fabric(2018) ,1,2018,6.2,7992,Peter Strickland
135597,Zathura: A Space Adventure(2005) ,1,2005,6.2,91993,Jon Favreau
135706,PAW Patrol            ,1,,6.2,2035,Keith Chapman
135815,Boyz in the Wood(2019) ,1,2019,6.2,4164,Ninian Doff
135924,Trainwreck(2015) ,1,2015,6.2,128293,Judd Apatow
136033,Orgazmo(1997) ,1,1997,6.2,34391,Trey Parker
136142,Austin Powers in Goldmember(2002) ,1,2002,6.2,193808,Jay Roach
136251,Angels in the Outfield(1994) ,1,1994,6.2,28841,William Dear
136360,Someone Great(2019) ,1,2019,6.2,17039,Jennifer Kaytin Robinson
136469,Why Him?(2016) ,1,2016,6.2,99286,John Hamburg
136578,Johnny English(2003) ,1,2003,6.2,146582,Peter Howitt
136687,Meatballs(1979) ,1,1979,6.2,18870,Ivan Reitman
136796,The Wedding Date(2005) ,1,2005,6.2,47943,Clare Kilner
136905,Katy Keene            ,1,,6.2,1627,Roberto Aguirre-Sacasa
137014,Small Soldiers(1998) ,1,1998,6.2,90737,Joe Dante
137123,Kung Pow: Enter the Fist(2002) ,1,2002,6.2,43202,Steve Oedekerk
137232,Run            ,1,,6.2,5656,Vicky Jones
137341,Maps to the Stars(2014) ,1,2014,6.2,37610,David Cronenberg
137450,Waxwork(1988) ,1,1988,6.2,10906,Anthony Hickox
137559,Now Apocalypse            ,1,,6.2,2755,Gregg Araki
137668,"Alexander and the Terrible, Horrible, No Good, Very Bad Day(2014) ",1,2014,6.2,40251,Miguel Arteta
137777,Girls Trip(2017) ,1,2017,6.2,33785,Malcolm D. Lee
137886,Body Bags(1993) ,1,1993,6.2,8630,John Carpenter
137995,Buffaloed(2019) ,1,2019,6.2,3124,Tanya Wexler
138104,Colossal(2016) ,1,2016,6.2,57976,Nacho Vigalondo
138213,Basket Case(1982) ,1,1982,6.2,16030,Frank Henenlotter
138322,Unfabulous            ,1,,6.2,3151,Sue Rose
138431,Ride Along(2014) ,1,2014,6.2,101849,Tim Story
138540,Fun with Dick and Jane(2005) ,1,2005,6.2,133551,Dean Parisot
138649,Wayne's World 2(1993) ,1,1993,6.2,76365,Stephen Surjik
138758,Rush Hour 3(2007) ,1,2007,6.2,151610,Brett Ratner
138867,Fever Pitch(2005) ,1,2005,6.2,42086,Bobby Farrelly
138976,XIIa(2017) ,1,2017,6.2,281,Magdalena Ralcheva
139085,Daddy's Home(2015) ,1,2015,6.2,106515,Sean Anders
139194,Next Friday(2000) ,1,2000,6.2,36309,Steve Carr
139303,Big Time Rush            ,1,,6.2,9636,Scott Fellows
139412,Stargirl(2020) ,1,2020,6.2,3290,Julia Hart
139521,Intolerable Cruelty(2003) ,1,2003,6.2,90470,Joel Coen
139630,The Nanny Diaries(2007) ,1,2007,6.2,55554,Shari Springer Berman
139739,Jabberwocky(1977) ,1,1977,6.2,13114,Terry Gilliam
139848,Airplane II: The Sequel(1982) ,1,1982,6.2,48467,Ken Finkleman
139957,The Ladykillers(2004) ,1,2004,6.2,98365,Ethan Coen
140066,I'm Still Here(2010) ,1,2010,6.2,20714,Casey Affleck
140175,Jersey Girl(2004) ,1,2004,6.2,62915,Kevin Smith
140284,Sydney White(2007) ,1,2007,6.2,45696,Joe Nussbaum
140393,The Men Who Stare at Goats(2009) ,1,2009,6.2,126130,Grant Heslov
140502,Young Adult(2011) ,1,2011,6.2,79672,Jason Reitman
140611,Captain Underpants: The First Epic Movie(2017) ,1,2017,6.2,24584,David Soren
140720,Romy and Michele's High School Reunion(1997) ,1,1997,6.2,41330,David Mirkin
140829,The Sisterhood of the Traveling Pants 2(2008) ,1,2008,6.2,26813,Sanaa Hamri
140938,The Rum Diary(2011) ,1,2011,6.2,98187,Bruce Robinson
141047,The Big Year(2011) ,1,2011,6.2,41691,David Frankel
141156,Death Race 2000(1975) ,1,1975,6.2,24288,Paul Bartel
141265,Turner & Hooch(1989) ,1,1989,6.2,63503,Roger Spottiswoode
141374,Man of the Year(2006) ,1,2006,6.2,31813,Barry Levinson
141483,National Lampoon's European Vacation(1985) ,1,1985,6.2,57286,Amy Heckerling
141592,Tuff Turf(1985) ,1,1985,6.2,4107,Fritz Kiersch
141701,Tamara Drewe(2010) ,1,2010,6.2,20379,Stephen Frears
141810,Tower Heist(2011) ,1,2011,6.2,131835,Brett Ratner
141919,Finding Joy            ,1,,6.2,325,Amy Huberman
142028,I Love Dick            ,1,,6.2,3734,Sarah Gubbins
142137,A Christmas Detour(2015) ,1,2015,6.2,2524,Ron Oliver
142246,Shanghai Knights(2003) ,1,2003,6.2,99307,David Dobkin
142355,A Christmas Kiss(2011) ,1,2011,6.2,4120,John Stimpson
142464,Big Stan(2007) ,1,2007,6.2,41521,Rob Schneider
142573,The Rewrite(2014) ,1,2014,6.2,18293,Marc Lawrence
142682,Doc Hollywood(1991) ,1,1991,6.2,32711,Michael Caton-Jones
142791,Frankenhooker(1990) ,1,1990,6.2,8755,Frank Henenlotter
142900,Young People Fucking(2007) ,1,2007,6.2,18897,Martin Gero
143009,The Jewel of the Nile(1985) ,1,1985,6.2,50096,Lewis Teague
143118,"New York, I Love You(2008) ",1,2008,6.2,44538,Fatih Akin
143227,Beyond the Valley of the Dolls(1970) ,1,1970,6.2,9913,Russ Meyer
143336,Amazon Women on the Moon(1987) ,1,1987,6.2,9865,Joe Dante
143445,Caroline in the City            ,1,,6.2,3271,Fred Barron
143554,TMNT(2007) ,1,2007,6.2,60848,Kevin Munroe
143663,Necessary Roughness(1991) ,1,1991,6.2,10192,Stan Dragoti
143772,Uptown Girls(2003) ,1,2003,6.2,34852,Boaz Yakin
143881,Alfie(2004) ,1,2004,6.2,50281,Charles Shyer
143990,Skin Deep(1989) ,1,1989,6.2,3987,Blake Edwards
144099,The Rocker(2008) ,1,2008,6.2,36502,Peter Cattaneo
144208,Down Periscope(1996) ,1,1996,6.2,20804,David S. Ward
144317,Car Wash(1976) ,1,1976,6.2,6322,Michael Schultz
144426,Goin' South(1978) ,1,1978,6.2,6368,Jack Nicholson
144535,Sydney to the Max            ,1,,6.2,286,Mark Reisman
144644,Miss(2020) ,1,2020,6.2,87,Ruben Alves
144753,Down and Out in Beverly Hills(1986) ,1,1986,6.2,15404,Paul Mazursky
144862,Guarding Tess(1994) ,1,1994,6.2,15620,Hugh Wilson
144971,Loaded Weapon 1(1993) ,1,1993,6.2,43984,Gene Quintano
145080,Blow Dry(2001) ,1,2001,6.2,7761,Paddy Breathnach
145189,Private Benjamin(1980) ,1,1980,6.2,23182,Howard Zieff
145298,Mickey and the Roadster Racers            ,1,,6.2,401,Nika Futterman
145407,Halloween with the New Addams Family(1977) ,1,1977,6.2,424,David Steinmetz
145516,Orange County(2002) ,1,2002,6.2,46714,Jake Kasdan
145625,Bride & Prejudice(2004) ,1,2004,6.2,19781,Gurinder Chadha
145734,The Late Late Show with James Corden            ,1,,6.2,5924,James Corden
145843,Nande Koko ni Sensei ga!?            ,1,,6.2,495,Ryouta Suzuki
145952,For Love or Money(1993) ,1,1993,6.2,12525,Barry Sonnenfeld
146061,Roar(1981) ,1,1981,6.2,3136,Noel Marshall
146170,Mr. Magorium's Wonder Emporium(2007) ,1,2007,6.2,42283,Zach Helm
146279,Wrongfully Accused(1998) ,1,1998,6.2,23331,Pat Proft
146388,Mandibules(2020) ,1,2020,6.2,252,Quentin Dupieux
146497,The Rocketeer            ,1,,6.2,59,Kitana Turnbull
146606,The Babysitter(2017) ,1,2017,6.3,70249,McG
146715,Goosebumps(2015) ,1,2015,6.3,79706,Rob Letterman
146824,Practical Magic(1998) ,1,1998,6.3,71753,Griffin Dunne
146933,Ali G Indahouse(2002) ,1,2002,6.3,84756,Mark Mylod
147042,Hotel Transylvania 3: Summer Vacation(2018) ,1,2018,6.3,55689,Genndy Tartakovsky
147151,Hustlers(2019) ,1,2019,6.3,79839,Lorene Scafaria
147260,Neighbors(2014) ,1,2014,6.3,283173,Nicholas Stoller
147369,Descendants(2015) ,1,2015,6.3,15659,Kenny Ortega
147478,Legally Blonde(2001) ,1,2001,6.3,182237,Robert Luketic
147587,Guns Akimbo(2019) ,1,2019,6.3,33703,Jason Lei Howden
147696,Fright Night(2011) ,1,2011,6.3,98853,Craig Gillespie
147805,The Princess Diaries(2001) ,1,2001,6.3,126435,Garry Marshall
147914,My Spy(2020) ,1,2020,6.3,19549,Peter Segal
148023,Mars Attacks!(1996) ,1,1996,6.3,207958,Tim Burton
148132,The Internship(2013) ,1,2013,6.3,187834,Shawn Levy
148241,The Grinch(2018) ,1,2018,6.3,46049,Yarrow Cheney
148350,The SpongeBob Movie: Sponge on the Run(2020) ,1,2020,6.3,1207,Tim Hill
148459,17 Again(2009) ,1,2009,6.3,177409,Burr Steers
148568,The Little Rascals(1994) ,1,1994,6.3,42468,Penelope Spheeris
148677,The Family(2013) ,1,2013,6.3,109531,Luc Besson
148786,My Best Friend's Wedding(1997) ,1,1997,6.3,127340,P.J. Hogan
148895,She's the Man(2006) ,1,2006,6.3,144352,Andy Fickman
149004,Don't Tell Mom the Babysitter's Dead(1991) ,1,1991,6.3,27570,Stephen Herek
149113,Die Hart            ,1,,6.3,894,Tripper Clancy
149222,Little Monsters(2019) ,1,2019,6.3,12423,Abe Forsythe
149331,Red Shoes and the Seven Dwarfs(2019) ,1,2019,6.3,2235,Sung-ho Hong
149440,Feel the Beat(2020) ,1,2020,6.3,7093,Elissa Down
149549,The Little Shop of Horrors(1960) ,1,1960,6.3,16066,Roger Corman
149658,The Laundromat(2019) ,1,2019,6.3,42013,Steven Soderbergh
149767,Knight and Day(2010) ,1,2010,6.3,178282,James Mangold
149876,Liv and Maddie            ,1,,6.3,6455,John D. Beck
149985,"Hail, Caesar!(2016) ",1,2016,6.3,122475,Ethan Coen
150094,The Change-Up(2011) ,1,2011,6.3,165229,David Dobkin
150203,Somewhere(2010) ,1,2010,6.3,42464,Sofia Coppola
150312,Funny People(2009) ,1,2009,6.3,113610,Judd Apatow
150421,Lady and the Tramp(2019) ,1,2019,6.3,14552,Charlie Bean
150530,American Wedding(2003) ,1,2003,6.3,192736,Jesse Dylan
150639,Bill & Ted's Bogus Journey(1991) ,1,1991,6.3,67477,Peter Hewitt
150748,Scouts Guide to the Zombie Apocalypse(2015) ,1,2015,6.3,44620,Christopher Landon
150857,The Cannonball Run(1981) ,1,1981,6.3,32789,Hal Needham
150966,This Means War(2012) ,1,2012,6.3,174587,McG
151075,Tales from the Darkside: The Movie(1990) ,1,1990,6.3,15180,John Harrison
151184,Hackers(1995) ,1,1995,6.3,64785,Iain Softley
151293,Central Intelligence(2016) ,1,2016,6.3,156759,Rawson Marshall Thurber
151402,The Producers(2005) ,1,2005,6.3,40630,Susan Stroman
151511,Woke            ,1,,6.3,1729,Keith Knight
151620,Robots(2005) ,1,2005,6.3,131132,Chris Wedge
151729,Mystic Pizza(1988) ,1,1988,6.3,24585,Donald Petrie
151838,Anchorman 2: The Legend Continues(2013) ,1,2013,6.3,166947,Adam McKay
151947,Charlotte's Web(2006) ,1,2006,6.3,36707,Gary Winick
152056,Dharma & Greg            ,1,,6.3,28216,Chuck Lorre
152165,Saved by the Bell: The College Years            ,1,,6.3,4129,Elaine Aronson
152274,Ella Enchanted(2004) ,1,2004,6.3,61018,Tommy O'Haver
152383,Pieles(2017) ,1,2017,6.3,4063,Eduardo Casanova
152492,Mixed-ish            ,1,,6.3,1516,Kenya Barris
152601,Blades of Glory(2007) ,1,2007,6.3,156439,Josh Gordon
152710,Magic Camp(2020) ,1,2020,6.3,2503,Mark Waters
152819,Anger Management(2003) ,1,2003,6.3,201487,Peter Segal
152928,The Family Stone(2005) ,1,2005,6.3,59685,Thomas Bezucha
153037,Sabrina(1995) ,1,1995,6.3,36282,Sydney Pollack
153146,Meet the Fockers(2004) ,1,2004,6.3,250407,Jay Roach
153255,Peggy Sue Got Married(1986) ,1,1986,6.3,32460,Francis Ford Coppola
153364,Major Payne(1995) ,1,1995,6.3,30272,Nick Castle
153473,The Boss Baby(2017) ,1,2017,6.3,106356,Tom McGrath
153582,Bachelor Party(1984) ,1,1984,6.3,35119,Neal Israel
153691,Horrible Bosses 2(2014) ,1,2014,6.3,156328,Sean Anders
153800,Despicable Me 3(2017) ,1,2017,6.3,110460,Kyle Balda
153909,Ted 2(2015) ,1,2015,6.3,181989,Seth MacFarlane
154018,Dear White People            ,1,,6.3,21825,Justin Simien
154127,The Healer(2016) ,1,2016,6.3,6057,Paco Arango
154236,Ooops! The Adventure Continues(2020) ,1,2020,6.3,55,Toby Genkel
154345,A Very Nutty Christmas(2018) ,1,2018,6.3,737,Colin Theys
154454,The Suite Life on Deck            ,1,,6.3,15543,Jim Geoghan
154563,Mr. Right(2015) ,1,2015,6.3,49630,Paco Cabezas
154672,Kill or Cure(1962) ,1,1962,6.3,246,George Pollock
154781,Merry Happy Whatever            ,1,,6.3,3386,Tucker Cawley
154890,Diary of a Wimpy Kid: Dog Days(2012) ,1,2012,6.3,21703,David Bowers
154999,Johnny English Reborn(2011) ,1,2011,6.3,119101,Oliver Parker
155108,A Christmas Wish(2019) ,1,2019,6.3,406,Emily Moss Wilson
155217,Noelle(2019) ,1,2019,6.3,10632,Marc Lawrence
155326,Paper Towns(2015) ,1,2015,6.3,94107,Jake Schreier
155435,Romance & Cigarettes(2005) ,1,2005,6.3,11415,John Turturro
155544,How High(2001) ,1,2001,6.3,52967,Jesse Dylan
155653,The Adventures of Buckaroo Banzai Across the 8th Dimension(1984) ,1,1984,6.3,23716,W.D. Richter
155762,Feast(2005) ,1,2005,6.3,29483,John Gulager
155871,Date Night(2010) ,1,2010,6.3,151067,Shawn Levy
155980,Cat's Eye(1985) ,1,1985,6.3,22571,Lewis Teague
156089,Shrek Forever After(2010) ,1,2010,6.3,181820,Mike Mitchell
156198,The Legend of Sleepy Hollow(1980) ,1,1980,6.3,635,Henning Schellerup
156307,Osmosis Jones(2001) ,1,2001,6.3,32052,Bobby Farrelly
156416,"Angus, Thongs and Perfect Snogging(2008) ",1,2008,6.3,25510,Gurinder Chadha
156525,Grace Under Fire            ,1,,6.3,3280,Chuck Lorre
156634,A Night at the Roxbury(1998) ,1,1998,6.3,56405,John Fortenberry
156743,Catch a Christmas Star(2013) ,1,2013,6.3,1445,John Bradshaw
156852,Chalet Girl(2011) ,1,2011,6.3,23743,Phil Traill
156961,Rio 2(2014) ,1,2014,6.3,78793,Carlos Saldanha
157070,Angry Birds(2016) ,1,2016,6.3,79081,Clay Kaytis
157179,Going the Distance(2010) ,1,2010,6.3,56328,Nanette Burstein
157288,Blue Streak(1999) ,1,1999,6.3,74162,Les Mayfield
157397,It's Beginning to Look a Lot Like Christmas(2019) ,1,2019,6.3,391,David Weaver
157506,Keanu(2016) ,1,2016,6.3,45145,Peter Atencio
157615,The Toxic Avenger(1984) ,1,1984,6.3,24842,Michael Herz
157724,Baby Boom(1987) ,1,1987,6.3,13640,Charles Shyer
157833,About Last Night...(1986) ,1,1986,6.3,14298,Edward Zwick
157942,It's a Boy Girl Thing(2006) ,1,2006,6.3,38976,Nick Hurran
158051,Barbershop(2002) ,1,2002,6.3,29252,Tim Story
158160,Død snø(2009) ,1,2009,6.3,63659,Tommy Wirkola
158269,Dark Star(1974) ,1,1974,6.3,21949,John Carpenter
158378,Quest for Camelot(1998) ,1,1998,6.3,14816,Frederik Du Chau
158487,Bride of Re-Animator(1990) ,1,1990,6.3,13654,Brian Yuzna
158596,Ridiculousness            ,1,,6.3,5889,Shane Nickerson
158705,Fritz the Cat(1972) ,1,1972,6.3,11235,Ralph Bakshi
158814,La Gomera(2019) ,1,2019,6.3,3588,Corneliu Porumboiu
158923,Stay Tuned(1992) ,1,1992,6.3,10422,Peter Hyams
159032,Beerfest(2006) ,1,2006,6.3,63547,Jay Chandrasekhar
159141,W.(2008) ,1,2008,6.3,45785,Oliver Stone
159250,Sabrina the Teenage Witch(1996) ,1,1996,6.3,6645,Tibor Takács
159359,Love in the Forecast(2020) ,1,2020,6.3,511,Christie Will Wolf
159468,Take Me Home Tonight(2011) ,1,2011,6.3,50950,Michael Dowse
159577,A Walk in the Woods(2015) ,1,2015,6.3,24377,Ken Kwapis
159686,Shampoo(1975) ,1,1975,6.3,10945,Hal Ashby
159795,Celebrity(1998) ,1,1998,6.3,23968,Woody Allen
159904,Halal Love Story(2020) ,1,2020,6.3,1099,Zakariya Mohammed
160013,Gloria Bell(2018) ,1,2018,6.3,8916,Sebastián Lelio
160122,Because of Winn-Dixie(2005) ,1,2005,6.3,10340,Wayne Wang
160231,No Reservations(2007) ,1,2007,6.3,69944,Scott Hicks
160340,The Last American Virgin(1982) ,1,1982,6.3,7745,Boaz Davidson
160449,El bar(2017) ,1,2017,6.3,22003,Álex de la Iglesia
160558,Airborne(1993) ,1,1993,6.3,6279,Rob Bowman
160667,Deathgasm(2015) ,1,2015,6.3,15692,Jason Lei Howden
160776,Wimbledon(2004) ,1,2004,6.3,59308,Richard Loncraine
160885,While We're Young(2014) ,1,2014,6.3,46368,Noah Baumbach
160994,To Rome with Love(2012) ,1,2012,6.3,83635,Woody Allen
161103,Throw Momma from the Train(1987) ,1,1987,6.3,33086,Danny DeVito
161212,The Opposite of Sex(1997) ,1,1997,6.3,19861,Don Roos
161321,Freaky Friday(1976) ,1,1976,6.3,11550,Gary Nelson
161430,Astro Boy(2009) ,1,2009,6.3,32770,David Bowers
161539,After the Sunset(2004) ,1,2004,6.3,44310,Brett Ratner
161648,Un divan à Tunis(2019) ,1,2019,6.3,1142,Manele Labidi
161757,A Very Harold & Kumar 3D Christmas(2011) ,1,2011,6.3,64863,Todd Strauss-Schulson
161866,Smart House(1999) ,1,1999,6.3,6342,LeVar Burton
161975,Alice in Wonderland(1999) ,1,1999,6.3,7580,Nick Willing
162084,Un moment d'égarement(2015) ,1,2015,6.3,8124,Jean-François Richet
162193,Black Sheep(1996) ,1,1996,6.3,36185,Penelope Spheeris
162302,Funny Farm(1988) ,1,1988,6.3,19321,George Roy Hill
162411,Keeping the Faith(2000) ,1,2000,6.3,49475,Edward Norton
162520,For Your Consideration(2006) ,1,2006,6.3,13870,Christopher Guest
162629,How to Make an American Quilt(1995) ,1,1995,6.3,10583,Jocelyn Moorhouse
162738,The Librarian: Quest for the Spear(2004) ,1,2004,6.3,18285,Peter Winther
162847,Austenland(2013) ,1,2013,6.3,19090,Jerusha Hess
162956,Down with Love(2003) ,1,2003,6.3,39095,Peyton Reed
163065,Alex Strangelove(2018) ,1,2018,6.3,14456,Craig Johnson
163174,This Christmas(2007) ,1,2007,6.3,8138,Preston A. Whitmore II
163283,Summer Rental(1985) ,1,1985,6.3,13685,Carl Reiner
163392,Christmas List(2016) ,1,2016,6.3,1488,Paul A. Kaufman
